row;Country;Name;UNLocode;Latitude;Longitude;H3_hex_8;H3_int_index_8;H3_ring;H3_res;type
139;ITA;Arbatax;ITATX;39.939487;9.701233;881e90ce67fffff;613027265915125759;-1;8;green
140;ITA;Arbatax;ITATX;39.939487;9.701233;881e90ce63fffff;613027265910931455;-1;8;green
141;ITA;Arbatax;ITATX;39.939487;9.701233;881e90ce61fffff;613027265908834303;-1;8;green
142;ITA;Barletta;ITBLT;41.330487;16.290937;881e88c18bfffff;613026712707399679;-1;8;green
143;ITA;Barletta;ITBLT;41.330487;16.290937;881e88c1d7fffff;613026712787091455;-1;8;green
144;ITA;Brindisi;ITBDS;40.641502;17.936303;881e8ba35bfffff;613026910762434559;-1;8;green
145;ITA;Brindisi;ITBDS;40.641502;17.936303;881e8ba261fffff;613026910500290559;-1;8;green
146;ITA;Brindisi;ITBDS;40.641502;17.936303;881e8ba245fffff;613026910470930431;-1;8;green
147;ITA;Brindisi;ITBDS;40.641502;17.936303;881e8ba26bfffff;613026910510776319;-1;8;green
148;ITA;Brindisi;ITBDS;40.641502;17.936303;881e8ba20dfffff;613026910412210175;-1;8;green
149;ITA;Brindisi;ITBDS;40.641502;17.936303;881e8ba263fffff;613026910502387711;-1;8;green
150;ITA;Brindisi;ITBDS;40.641502;17.936303;881e8ba267fffff;613026910506582015;-1;8;green
151;ITA;Brindisi;ITBDS;40.641502;17.936303;881e8ba265fffff;613026910504484863;-1;8;green
152;ITA;Brindisi;ITBDS;40.641502;17.936303;881e8bb1b3fffff;613026914612805631;-1;8;green
153;ITA;Calasetta;ITCLS;39.113442;8.371541000000002;883865ba9bfffff;613481702500597759;-1;8;green
154;ITA;Calasetta;ITCLS;39.113442;8.371541000000002;883865ba99fffff;613481702498500607;-1;8;green
155;ITA;Capraia;ITCPA;43.050506;9.836984;881eb0a6b3fffff;613029454280654847;-1;8;green
156;ITA;Capraia;ITCPA;43.050506;9.836984;881eb0a6b7fffff;613029454284849151;-1;8;green
