Country,Name,UNLocode,Latitude,Longitude,H3_hex_8,H3_int_index_8,H3_ring,H3_res,type
NLD,Capelle aan den IJssel,NLCPI,51.929384,4.615069,88196bb605fffff,612936755819053055,3,8,
NLD,Deventer,NLDEV,52.265246,6.126627,881969b245fffff,612936617373466623,3,8,
NLD,Dokkum,NLDOK,53.325195,5.994344,88196dc751fffff,612936897901101055,3,8,
NLD,Goedereede,NLGDR,51.817832,3.979161,88196b06cdfffff,612936708784127999,3,8,
NLD,Hansweert/Schore,NLHAN,51.458001,4.006811,88196b2557fffff,612936716981895167,3,8,
NLD,Hengelo,NLHGL,52.248856,6.781944,881f161915fffff,613036425652207615,3,8,
NLD,Kampen,NLKAM,52.563208,5.910979,881969904bfffff,612936608252952575,3,8,
NLD,Klundert,NLKLU,51.685092,4.527013,88196ba4b1fffff,612936751167569919,3,8,
NLD,Maasbracht,NLMSB,51.153124,5.887986,881fa5424dfffff,613046263601954815,3,8,
NLD,Maastricht,NLMST,50.8563,5.695282,881fa0875bfffff,613045938541297663,3,8,
NLD,Meerlo-Wansum,NLMEW,51.537663,6.079024,881fa589e5fffff,613046282820255743,3,8,
NLD,Meppel,NLMEP,52.689806,6.157801,88196d21cdfffff,612936853470838783,3,8,
NLD,Middelharnis,NLMIH,51.773794,4.191342,88196baf2dfffff,612936753981947903,3,8,
NLD,Moerdijk,NLMOE,51.706255,4.619705,881fa49609fffff,613046217359753215,3,8,
NLD,Oosterhout,NLOOS,51.645185,4.841997,8819696ce7fffff,612936598752854015,3,8,
NLD,Oss,NLOSS,51.780871,5.541649,8819692001fffff,612936578110586879,3,8,
NLD,Pernis,NLPER,51.889365,4.365382000000001,88196ba223fffff,612936750481801215,3,8,
NLD,Renkum,NLRNK,51.96835,5.728054,881969325dfffff,612936583038894079,3,8,
NLD,Ridderkerk,NLRID,51.875058,4.625828,88196bb6a3fffff,612936755984728063,3,8,
NLD,Rozenburg,NLROZ,51.91194,4.243177,88196bb8d5fffff,612936756574027775,3,8,
NLD,Sas van Gent,NLSVG,51.227786,3.801694,88194d94bdfffff,612934685300883455,3,8,
NLD,S-Gravendeel,NLGRA,51.791415,4.62039,8819696901fffff,612936597706375167,3,8,
NLD,S-Hertogenbosch,NLHTB,51.701092,5.283466,88196929d7fffff,612936580750901247,3,8,
NLD,Sluiskil,NLSLU,51.275265,3.837637,88194d9683fffff,612934685776936959,3,8,
NLD,Velsen,NLVEL,52.462631,4.632205,88196822b7fffff,612936510118821887,3,8,
NLD,Vlaardingen,NLVLA,51.903984,4.353636,88196ba353fffff,612936750800568319,3,8,
NLD,Wageningen,NLWGW,51.960066,5.655923,8819693353fffff,612936583296843775,3,8,
NLD,Walsoorden,NLWSO,51.38333333,4.033333333,88196b25b3fffff,612936717078364159,3,8,
NLD,Werkendam,NLWKD,51.812119,4.880678,8819696111fffff,612936595575668735,3,8,
NLD,Zwijndrecht,NLZWI,51.807804,4.61526,881969696bfffff,612936597817524223,3,8,
NLD,Amsterdam,NLAMS,52.374446,4.91218,881969c9d3fffff,612936623696379903,3,8,
NLD,Breskens,NLBRS,51.402719,3.548404,88194d91e1fffff,612934684533325823,3,8,
NLD,Dordrecht,NLDOR,51.816546,4.69134,8819696b17fffff,612936598266314751,3,8,
NLD,Eemshaven,NLEEM,53.450854,6.831942,881f326913fffff,613038371270295551,3,8,
NLD,Groningen,NLGRQ,53.221784,6.594866,88196d8407fffff,612936879838330879,3,8,
NLD,Harlingen,NLHAR,53.175279,5.406185,88196d5adbfffff,612936868786339839,3,8,
NLD,Lauwersoog,NLLAN,53.409408,6.199897,88196dd6ddfffff,612936902074433535,3,8,
NLD,Leeuwarden,NLLWR,53.202385,5.826261,88196d1b65fffff,612936851751174143,3,8,
NLD,Velsen-Noord,NLVSN,52.465719,4.63198,88196822b5fffff,612936510116724735,3,8,
NLD,Vlissingen,NLVLI,51.442897,3.597326,88194d9065fffff,612934684134866943,3,8,
NLD,Scheveningen,NLSCE,52.103819,4.252781,88196b8465fffff,612936742497943551,3,8,
NLD,Delfzijl,NLDZL,53.329035,6.929123,881f14d13dfffff,613036337647321087,3,8,
NLD,Den Helder,NLDHR,52.965834,4.784521,8819688eb9fffff,612936539111948287,3,8,
NLD,Europoort,NLEUR,51.947787,4.130896,88196bb911fffff,612936756636942335,3,8,
NLD,Terneuzen,NLTNZ,51.333454,3.825632,88194d960bfffff,612934685651107839,3,8,
NLD,Zaandam,NLZAA,52.420763,4.850863,881969c907fffff,612936623482470399,3,8,
NLD,Medemblik,NLMDM,52.772605,5.114876,881968b5a5fffff,612936549559959551,3,8,
NLD,Veendam,NLVDM,53.104066,6.880689,881f14c965fffff,613036335541780479,3,8,
NLD,Tiel,NLTIE,51.884376,5.44086,8819693851fffff,612936584636923903,3,8,
NLD,Gorinchem,NLGOR,51.82733,4.957532,8819696043fffff,612936595359662079,3,8,
NLD,Hoek van Holland,NLHVH,51.975978,4.124688,88196bb947fffff,612936756693565439,3,8,
NLD,Cadzand,NLCZD,51.380958,3.38162,88194d99d3fffff,612934686666129407,3,8,
NLD,Geertruidenberg,NLGTB,51.706103,4.86383,8819696c41fffff,612936598578790399,3,8,
NLD,Heusden,NLHES,51.737055,5.144212,881969663bfffff,612936596961886207,3,8,
NLD,Genemuiden,NLGNM,52.629289,6.038778,88196d28d1fffff,612936855354081279,3,8,
NLD,Texel,NLTEX,53.001409,4.783039,8819688ee9fffff,612936539162279935,3,8,
NLD,Sliedrecht,NLSLD,51.821475,4.76511,8819696a07fffff,612936597981102079,3,8,
NLD,Scheemda,NLSMD,53.175941,6.96585,881f14cb53fffff,613036336059777023,3,8,
NLD,Schiedam,NLSCI,51.902313,4.394056,88196ba20dfffff,612936750458732543,3,8,
NLD,Rustenburg,NLRTG,52.635634,4.876927,881968ac31fffff,612936547022405631,3,8,
NLD,Rotterdam,NLRTM,51.899172,4.470661,88196bb563fffff,612936755649183743,3,8,
NLD,Venlo,NLVEN,51.371158,6.167277,881fa51819fffff,613046252273139711,3,8,
NLD,Veere,NLVER,51.550416,3.669356,88196b2827fffff,612936717736869887,3,8,
NLD,Stein,NLSTI,50.973233,5.759089,881fa54b09fffff,613046265946570751,3,8,
NLD,Nijmegen,NLNIJ,51.846164,5.823957,881969362bfffff,612936584060207103,3,8,
NLD,Maassluis,NLMSL,51.923354,4.250051,88196bb8cbfffff,612936756563542015,3,8,
NLD,Middelburg,NLMID,51.500852,3.618698,88194d9349fffff,612934684910813183,3,8,
NLD,Makkum,NLMAK,53.055365,5.403939,88196d4033fffff,612936861630857215,3,8,
NLD,Papendrecht,NLPAP,51.82329,4.684295,8819696b39fffff,612936598301966335,3,8,
NLD,Roermond,NLOMD,51.191771,5.976276,881fa55509fffff,613046268630925311,3,8,
NLD,Ouderkerk aan de Amstel,NLODR,52.295177,4.914981,88196952e1fffff,612936591767240703,3,8,
MNE,Bar,MEBAR,42.093122,19.086808,881ef208d3fffff,613033947386871807,3,8,
MNE,Kotor,MEKOT,42.426031,18.7668,881ef2c603fffff,613033998171504639,3,8,
MLT,Cirkewwa,MTCKW,35.989051,14.329062,883f30422bfffff,613601173340946431,3,8,
MLT,"Mgarr, Gozo",MTMGZ,36.0249,14.299091,883f30519bfffff,613601177484918783,3,8,
MLT,Marsaxlokk,MTMAR,35.839737,14.546231,883f304e97fffff,613601176675418111,3,8,
MLT,Floriana,MTFLO,35.883896,14.499477,883f304523fffff,613601174137864191,3,8,
RUS,Pionerskiy,RUPNY,54.957752,20.214616,881f73d111fffff,613042865951473663,3,8,
RUS,Svetlyy,RUSTY,54.657682,20.118303,881f72245dfffff,613042750872354815,3,8,
PRT,Canical,PTCNL,32.734804,-16.734446,883466a615fffff,613411396966678527,3,8,
PRT,Figueira da Foz,PTFDF,40.141517,-8.857378000000002,88393105c5fffff,613495672731074559,3,8,
PRT,Aveiro,PTAVE,40.649206,-8.731036,883931b461fffff,613495719602421759,3,8,
PRT,Faro,PTFAO,37.015612,-7.938933,883911581dfffff,613493495811801087,3,8,
PRT,Leixoes,PTLEI,41.178183,-8.708447,8839220139fffff,613494640718381055,3,8,
PRT,Lisboa,PTLIS,38.693047,-9.225588,883933623dfffff,613495834991919103,3,8,
PRT,Portimao,PTPRM,37.132912,-8.530309000000003,88391004b5fffff,613493404703129599,3,8,
PRT,Setubal,PTSET,38.518559,-8.89752,8839159939fffff,613493788167372799,3,8,
PRT,Sines,PTSIE,37.951329,-8.870509,88391551c1fffff,613493768982626303,3,8,
PRT,Viana do Castelo,PTVDC,41.686952,-8.837812,883922829bfffff,613494675449315327,3,8,
POL,Frombork,PLFBK,54.359955,19.67707,881f549a49fffff,613040720942465023,3,8,
POL,Gdansk,PLGDN,54.523011,18.558535,881f724363fffff,613042759200145407,3,8,
POL,Gdynia,PLGDY,54.523011,18.558535,881f724363fffff,613042759200145407,3,8,
POL,Hel,PLHEL,54.601446,18.801389,881f7255c9fffff,613042764138938367,3,8,
POL,Kolobrzeg,PLKOL,54.185933,15.552488,881f0c6869fffff,613035759751921663,3,8,
POL,Miedzyzdroje,PLMID,53.933775,14.443453,881f0ec69bfffff,613035922476236799,3,8,
POL,Nowe Warpno,PLNWA,53.72608,14.282459,881f0ecca7fffff,613035924099432447,3,8,
POL,Sopot,PLSOP,54.447355,18.577896,881f724a1bfffff,613042761003696127,3,8,
POL,Stepnica,PLSPA,53.650128,14.61735,881f0e0831fffff,613035871362351103,3,8,
POL,Swinoujscie,PLSWI,53.905569,14.256643,881f0ec71dfffff,613035922612551679,3,8,
POL,Szczecin,PLSZZ,53.424201,14.574892,881f0e7861fffff,613035901477453823,3,8,
POL,Trzebiez,PLTBZ,53.658716,14.520959,881f0e0b31fffff,613035872167657471,3,8,
POL,Wladyslawowo,PLWLA,54.796763,18.421296,881f72ca57fffff,613042795426349055,3,8,
POL,Darlowo,PLDAR,54.439411,16.374191,881f0c2c39fffff,613035743595462655,3,8,
POL,Ustka,PLUST,54.587491,16.852136,881f0d50dbfffff,613035822148485119,3,8,
POL,Elblag,PLELB,54.175674,19.389023,881f54d2a7fffff,613040736073416703,3,8,
SWE,Ahus,SEAHU,55.9253,14.3033,881f2a9255fffff,613037832589541375,3,8,
SWE,Amal,SEAMA,59.0492,12.7174,8808b5d56bfffff,612642782326030335,3,8,
SWE,Balsta,SEBAA,59.5524,17.5438,88088604a9fffff,612639496472625151,3,8,
SWE,Bergkvara,SEBEA,56.3866,16.091,881f28ad59fffff,613037702402539519,3,8,
SWE,Bergs oljehamn,SEBER,59.3214,18.1709,88088661b1fffff,612639521445511167,3,8,
SWE,Bollstabruk,SEBOL,62.9973,17.69,8808a9cddbfffff,612641955662266367,3,8,
SWE,Brofjorden,SEBRO,58.3544,11.4371,88099a6429fffff,612658488683790335,3,8,
SWE,Burea,SEBUR,64.6174,21.2323,8808f391cbfffff,612647024780640255,3,8,
SWE,Burgsvik,SEBUV,57.0348,18.2582,88089619d1fffff,612640601663340543,3,8,
SWE,Degerhamn,SEDEG,56.3536,16.4061,881f29d9e7fffff,613037783082074111,3,8,
SWE,Djuron,SEDJN,58.6312,16.3339,8808b30045fffff,612642587670478847,3,8,
SWE,Domsjo,SEDOM,63.2615,18.7442,8808a96c17fffff,612641929418506239,3,8,
SWE,Elleholm,SEELL,56.158,14.7395,881f28c9b1fffff,613037710011006975,3,8,
SWE,Enkoping,SEENK,59.6284,17.0751,880886b831fffff,612639544665178111,3,8,
SWE,Falkenberg,SEFAG,56.8928,12.4907,881f2118d9fffff,613037181503537151,3,8,
SWE,Farosund,SEFSD,57.8657,19.0585,8808901a1bfffff,612640189424074751,3,8,
SWE,Fjallbacka,SEFJA,58.5974,11.2796,88099a2e43fffff,612658474215538687,3,8,
SWE,Gamleby,SEGAM,57.8983,16.414,8808949a55fffff,612640498722537471,3,8,
SWE,Gavle,SEGVX,60.6794,17.1736,8808855667fffff,612639449695649791,3,8,
SWE,Gota,SEGOA,58.1039,12.1466,8808b4c81dfffff,612642710035103743,3,8,
SWE,Goteborg,SEGOT,57.6886,11.8533,881f250649fffff,613037451398610943,3,8,
SWE,Grankullavik,SEGKV,57.3365,17.0987,881f2da707fffff,613038044303327231,3,8,
SWE,Grebbestad,SEGRE,58.6845,11.2568,88099a2403fffff,612658471464075263,3,8,
SWE,Grisslehamn,SEGRH,60.1022,18.8008,88088070e7fffff,612639113211805695,3,8,
SWE,Grundsund,SEGRD,58.2159,11.4156,88099a6ad3fffff,612658490472660991,3,8,
SWE,Gunnebo,SEGUN,57.7237,16.5451,880894d293fffff,612640513819934719,3,8,
SWE,Hallstavik,SEHAK,60.0612,18.5892,88088009b5fffff,612639085510524927,3,8,
SWE,Halmstad,SEHAD,56.6554,12.8512,881f21750dfffff,613037206254125055,3,8,
SWE,Haraholmen,SEHAH,65.2367,21.6246,8808f16363fffff,612646874884603903,3,8,
SWE,Hargshamn,SEHAN,60.1731,18.4602,88088001b7fffff,612639083365138431,3,8,
SWE,Harnosand,SEHND,62.6412,17.9489,8808a82dc3fffff,612641843967950847,3,8,
SWE,Helsingborg,SEHEL,56.0453,12.6899,881f232663fffff,613037322576855039,3,8,
SWE,Hoganas,SEHOG,56.1992,12.5464,881f23ac81fffff,613037358578663423,3,8,
SWE,Holmsund,SEHLD,63.6944,20.3599,8808f29209fffff,612646956126175231,3,8,
SWE,Honsater,SEHON,58.6344,13.4409,8808b0905bfffff,612642420189822975,3,8,
SWE,Hudiksvall,SEHUV,61.7254,17.1185,8808aa9243fffff,612642008384667647,3,8,
SWE,Husum,SEHUS,63.3206,19.1555,8808f6c615fffff,612647244975308799,3,8,
SWE,Iggesund,SEIGG,61.623,17.1289,8808ae641bfffff,612642270872600575,3,8,
SWE,jatterson,SEJAT,57.098,16.5576,881f2d072bfffff,613038001391403007,3,8,
SWE,Kagghamra,SEKGG,59.1152,17.7715,8808864c39fffff,612639515682537471,3,8,
SWE,Kalmar,SEKLR,56.6601,16.3692,881f2d6a27fffff,613038027962318847,3,8,
SWE,Kalmarsand,SEKAL,59.5525,17.5519,88088604abfffff,612639496474722303,3,8,
SWE,Kappelshamn,SEKPH,57.8487,18.7887,880890c615fffff,612640235588681727,3,8,
SWE,Karlshamn,SEKAN,56.1631,14.8659,881f285213fffff,613037677901512703,3,8,
SWE,Karlskrona,SEKAA,56.1553,15.5937,881f280c6bfffff,613037659203305471,3,8,
SWE,Karlstad,SEKSD,59.369,13.5154,8808b50409fffff,612642726120259583,3,8,
SWE,Klintehamn,SEKLI,57.387,18.1889,880896aa47fffff,612640640441778175,3,8,
SWE,Koping,SEKOG,59.5048,16.0046,8808b12a33fffff,612642461486940159,3,8,
SWE,Kopmanholmen,SEKMH,63.1728,18.5883,8808a96ad7fffff,612641929082961919,3,8,
SWE,Kopparverkshamnen,SEKVH,56.0048,12.7075,881f232445fffff,613037322008526847,3,8,
SWE,Kristinehamn,SEKHN,59.311,14.0945,8808b56641fffff,612642752485654527,3,8,
SWE,Kubikenborg,SEKUB,62.3755,17.37,8808a80e53fffff,612641835529011199,3,8,
SWE,Kungshamn,SEKUN,58.3595,11.2459,88099a75d3fffff,612658493425451007,3,8,
SWE,Landskrona,SELAA,55.8681,12.8231,881f2e5957fffff,613038092168724479,3,8,
SWE,Lidkoping,SELDK,58.508,13.1647,8808b474a3fffff,612642687627034623,3,8,
SWE,Limhamn,SELIM,55.587,12.9221,881f05bb41fffff,613035300953784319,3,8,
SWE,Loten,SELOT,59.4225,17.585,8808860c0dfffff,612639498456530943,3,8,
SWE,Lugnvik,SELUG,62.9272,17.9118,8808a950b7fffff,612641922070085631,3,8,
SWE,Lulea,SELLA,65.5788,22.1678,8808c6804dfffff,612643927708663807,3,8,
SWE,Lysekil,SELYS,58.2744,11.4422,88099a6e41fffff,612658491393310719,3,8,
SWE,Malmo,SEMMA,55.6146,12.9958,881f05ba47fffff,613035300691640319,3,8,
SWE,Mariestad,SEMAD,58.7195,13.8189,8808b08717fffff,612642417702600703,3,8,
SWE,Monsteras,SEMON,57.0412,16.4495,881f2d0191fffff,613037999887745023,3,8,
SWE,Morbylanga,SEMOR,56.5285,16.374,881f28a6b7fffff,613037700622057471,3,8,
SWE,Norrkoping,SENRK,58.6136,16.2574,8808b3035dfffff,612642588500951039,3,8,
SWE,Norrsundet,SENOT,60.9322,17.1463,8808851563fffff,612639432243150847,3,8,
SWE,Obbola,SEOBB,63.6928,20.3183,8808f2924bfffff,612646956195381247,3,8,
SWE,Ornskoldsvik,SEOER,63.2873,18.7128,8808a96ebdfffff,612641930129440767,3,8,
SWE,Ortviken,SEORT,62.3984,17.3589,8808a80505fffff,612641833031303167,3,8,
SWE,Oskarshamn,SEOSK,57.2638,16.4655,881f2d164dfffff,613038005453586431,3,8,
SWE,Ostrand,SEOST,62.4759,17.343,8808a804e9fffff,612641833001943039,3,8,
SWE,Otterbacken,SEOTT,58.9469,14.0343,8808b0b755fffff,612642430652514303,3,8,
SWE,Pitea,SEPIT,65.3183,21.4936,8808f1709dfffff,612646878435082239,3,8,
SWE,Ronehamn,SERNH,57.1729,18.4904,8808960e01fffff,612640598492446719,3,8,
SWE,Ronneby,SERNB,56.1742,15.3029,881f280a2dfffff,613037658601422847,3,8,
SWE,Ronnskar,SEROR,61.8999,17.3553,8808a85981fffff,612641855709904895,3,8,
SWE,Rundvik,SERUV,63.528,19.4385,8808f6150bfffff,612647197451747327,3,8,
SWE,Saffle,SESAF,59.125,12.9263,8808b5c623fffff,612642778224001023,3,8,
SWE,Sandarne,SESAE,61.2631,17.1573,880885a745fffff,612639471403270143,3,8,
SWE,Simrishamn,SESIM,55.5582,14.3565,881f2a134dfffff,613037798489849855,3,8,
SWE,Skattkarr,SESKT,59.4096,13.6812,8808b53a51fffff,612642740691271679,3,8,
SWE,Skelleftea,SESFT,64.7474,20.9679,8808f02c5bfffff,612646791392788479,3,8,
SWE,Skelleftehamn,SESKE,64.6792,21.2529,8808f3909dfffff,612647024463970303,3,8,
SWE,Skutskar,SESSR,60.6498,17.3936,88088542dbfffff,612639444448575487,3,8,
SWE,Soderhamn,SESOO,61.3081,17.0742,880885b4adfffff,612639475001982975,3,8,
SWE,Sodertalje,SESOE,59.1572,17.6573,8808864523fffff,612639513780420607,3,8,
SWE,Solvesborg,SESOL,56.0509,14.5895,881f2e2587fffff,613038078260412415,3,8,
SWE,Soraker,SESOR,62.4989,17.4978,8808a83a3bfffff,612641847315005439,3,8,
SWE,Stockholm,SESTO,59.3288,18.0801,8808866037fffff,612639521049149439,3,8,
SWE,Stockvik,SESTK,62.3342,17.3694,8808a80e69fffff,612641835552079871,3,8,
SWE,Stora Vika,SESTV,58.9392,17.7838,88089586b7fffff,612640562176065535,3,8,
SWE,Storugns,SESUS,57.8366,18.7971,880890c63dfffff,612640235630624767,3,8,
SWE,Strangnas,SESTQ,59.3793,17.0271,880886115dfffff,612639499882594303,3,8,
SWE,Stromstad,SESMD,58.9368,11.1701,88099bcec7fffff,612658586023100415,3,8,
SWE,Stugsund,SESTU,61.3055,17.1114,880885a64dfffff,612639471143223295,3,8,
SWE,Sundsvall,SESDL,62.3905,17.3205,8808a80545fffff,612641833098412031,3,8,
SWE,Surte,SESUR,57.8311,12.0094,881f25b897fffff,613037499261911039,3,8,
SWE,Tore,SETOE,65.9015,22.652,8808c6a215fffff,612643936776749055,3,8,
SWE,Trelleborg,SETRG,55.368,13.1504,881f050695fffff,613035252455047167,3,8,
SWE,Tunadal,SETUN,62.4139,17.389,8808a80533fffff,612641833079537663,3,8,
SWE,Uddevalla,SEUDD,58.3454,11.9105,8808b4d4d3fffff,612642713447170047,3,8,
SWE,Umea,SEUME,63.8231,20.2619,8808f62ee3fffff,612647204389126143,3,8,
SWE,Underas,SEUND,59.2659,17.5339,88088646cbfffff,612639514225016831,3,8,
SWE,Uppsala,SEUPP,59.7838,17.6264,8808863653fffff,612639509804220415,3,8,
SWE,Utansjo,SEUTA,62.7725,17.9333,8808a95841fffff,612641924093837311,3,8,
SWE,Vaja,SEVAJ,62.976,17.7172,8808a9cd81fffff,612641955567894527,3,8,
SWE,Valdemarsvik,SEVAK,58.2027,16.6055,8808b34b13fffff,612642607750709247,3,8,
SWE,Vallvik,SEVAL,61.1788,17.1795,880885a1cdfffff,612639469935263743,3,8,
SWE,Vanersborg,SEVAN,58.3813,12.3193,8808b41137fffff,612642660938678271,3,8,
SWE,Varberg,SEVAG,57.11,12.2427,881f218b0dfffff,613037212159705087,3,8,
SWE,Vargon,SEVGN,58.3531,12.3809,8808b41aadfffff,612642663478329343,3,8,
SWE,Vasteras,SEVST,59.6027,16.5519,88088695d5fffff,612639535441903615,3,8,
SWE,Vastervik,SEVVK,57.7563,16.6519,880894d461fffff,612640514304376831,3,8,
SWE,Visby,SEVBY,57.6348,18.2784,880896a6ebfffff,612640639540002815,3,8,
SWE,Wallhamn,SEWAL,58.011,11.7013,881f2594b7fffff,613037489631789055,3,8,
SWE,Ystad,SEYST,55.4256,13.8184,881f2aca01fffff,613037847533846527,3,8,
SWE,Nol (ports),SENOL,57.9226,12.0617,881f25b19bfffff,613037497387057151,3,8,
SWE,Ala,SEALA,61.2219,17.1636,880885a0cdfffff,612639469666828287,3,8,
SWE,Bohus,SEBOH,57.8431,12.011,881f25a325fffff,613037493505228799,3,8,
SVN,Izola,SIIZO,45.534901,13.656304,881e1259cbfffff,613018575958966271,3,8,
SVN,Koper,SIKOP,45.550226,13.728232,881e125881fffff,613018575612936191,3,8,
SVN,Piran,SIPIR,45.526526,13.56816,881e12596bfffff,613018575858302975,3,8,
SVN,Portoroz,SIPOW,45.512556,13.589853,881e125907fffff,613018575753445375,3,8,
USA,Alameda,USNGZ,37.771789,-122.317746,8828308225fffff,613196570235502591,3,8,
USA,Albany,USUBE,37.867124,-122.318292,8828308189fffff,613196570071924735,3,8,
USA,Albany,USALA,37.867124,-122.318292,8828308189fffff,613196570071924735,3,8,
USA,Albany,USABY,37.867124,-122.318292,8828308189fffff,613196570071924735,3,8,
USA,Albany,USUBA,37.867124,-122.318292,8828308189fffff,613196570071924735,3,8,
USA,Albany,USALB,37.867124,-122.318292,8828308189fffff,613196570071924735,3,8,
USA,Anchorage,USANC,61.228463,-149.901335,880c733a6bfffff,612708573977247743,3,8,
USA,Annapolis,USANP,38.976517,-76.48434399999998,882aa80253fffff,613239966633295871,3,8,
USA,Apalachicola,USAAF,29.720987,-84.98054299999998,8844e470a5fffff,613701516252938239,3,8,
USA,Ashland,USASK,37.694899,-122.193219,8828309a03fffff,613196576642301951,3,8,
USA,Astoria,USAST,46.189465,-123.863988,8828f17013fffff,613209828243800063,3,8,
USA,Baton Rouge,USBTR,30.483739,-91.193897,884440c19bfffff,613690267991539711,3,8,
USA,Baytown,USHPY,29.727858,-95.022975,88446c0187fffff,613693240087937023,3,8,
USA,Bellingham,USBLI,48.753191,-122.50738,8828d1459dfffff,613207617822523391,3,8,
USA,Boston,USBOS,42.341914,-71.014193,882a30290dfffff,613231730691670015,3,8,
USA,Boston,USBSN,42.341914,-71.014193,882a30290dfffff,613231730691670015,3,8,
USA,Brunswick,USNHZ,31.128348,-81.491793,8844f3c483fffff,613702569558015999,3,8,
USA,Brunswick,USSSI,31.128348,-81.491793,8844f3c483fffff,613702569558015999,3,8,
USA,Buffalo,USBUF,42.876501,-78.898015,882aa6c941fffff,613239882594123775,3,8,
USA,Burlington,USBGA,44.476388,-73.22275299999998,882b8cb093fffff,613255681448869887,3,8,
USA,Burlington,USBTV,44.476388,-73.22275299999998,882b8cb093fffff,613255681448869887,3,8,
USA,Burlington,USBUH,44.476388,-73.22275299999998,882b8cb093fffff,613255681448869887,3,8,
USA,Chicago,USCHI,41.889311,-87.590563,882664c03dfffff,613164975944368127,3,8,
USA,Cleveland,USCAV,41.508999,-81.71769899999998,882ab381abfffff,613240756731117567,3,8,
USA,Cleveland,USCLE,41.508999,-81.71769899999998,882ab381abfffff,613240756731117567,3,8,
USA,Cordova,USCDV,60.548069,-145.768057,880c4550c9fffff,612705418885464063,3,8,
USA,Corpus Christi,USCRP,27.810821,-97.392871,8848954689fffff,613766444854804479,3,8,
USA,Crescent City,USCEC,41.736366,-124.191009,88281ca003fffff,613195203863379967,3,8,
USA,Detroit,USDET,42.308268,-83.08395,882ab2c585fffff,613240706225405951,3,8,
USA,Duluth,USDLH,46.780852,-92.088283,88275682b1fffff,613181589536374783,3,8,
USA,Duluth,USDGA,46.780852,-92.088283,88275682b1fffff,613181589536374783,3,8,
USA,Dunkirk,USDKK,42.49002,-79.336477,882ab5b345fffff,613240907484889087,3,8,
USA,Dutch Harbor,USDUT,53.891389,-166.534477,8822d0ba67fffff,613102027337105407,3,8,
USA,Erie,USERI,42.13884,-80.091522,882ab57663fffff,613240891141783551,3,8,
USA,Evansville,USEVV,37.974021,-87.58332199999998,88266a1a4bfffff,613165343715622911,3,8,
USA,Everett,USEVT,47.980182,-122.230946,8828d0b5cdfffff,613207579218149375,3,8,
USA,Fort Lauderdale,USFLL,26.095008,-80.10473399999998,8844a10ebbfffff,613696885764390911,3,8,
USA,Fort Pierce,USFPR,27.450349,-80.321787,8844a8cf1dfffff,613697418443096063,3,8,
USA,Galveston,USGLS,29.311797,-94.789495,88446cc023fffff,613693291254251519,3,8,
USA,Gary,USGYY,41.624486,-87.324156,8826641195fffff,613164929060438015,3,8,
USA,Green Bay,USGRB,44.536545,-88.00785899999998,88274352a7fffff,613180270970929151,3,8,
USA,Gulfport,USGPT,30.348296,-89.087586,8844550b69fffff,613691662192869375,3,8,
USA,Hilo,USITO,19.73353,-155.054162,885d115357fffff,614126813228040191,3,8,
USA,Homer,USHOM,59.600222,-151.409465,880c511b65fffff,612706229187248127,3,8,
USA,Honolulu,USHNL,21.295509,-157.869683,88464b96e3fffff,613726196810645503,3,8,
USA,Houston,USHOU,29.612433,-94.997655,88446c032dfffff,613693240530436095,3,8,
USA,Houston,USHQN,29.612433,-94.997655,88446c032dfffff,613693240530436095,3,8,
USA,Houston,USHSM,29.612433,-94.997655,88446c032dfffff,613693240530436095,3,8,
USA,Houston,USHSO,29.612433,-94.997655,88446c032dfffff,613693240530436095,3,8,
USA,Jacksonville,USJQS,30.219004,-81.666264,8844f019e3fffff,613702317597786111,3,8,
USA,Jacksonville,USJKV,30.219004,-81.666264,8844f019e3fffff,613702317597786111,3,8,
USA,Jacksonville,USIJX,30.219004,-81.666264,8844f019e3fffff,613702317597786111,3,8,
USA,Jacksonville,USJAX,30.219004,-81.666264,8844f019e3fffff,613702317597786111,3,8,
USA,Jacksonville,USOAJ,30.219004,-81.666264,8844f019e3fffff,613702317597786111,3,8,
